utt_id,ctc_rho,pll_rho,gpt2_rho,ctc_wer,pll_wer,gpt2_wer,best_interp_wer,oracle_wer,is_recoverable
5849-50873-0010-2013,-0.4681,-0.5013,-0.6010,0.0714,0.0714,0.0714,0.0714,0.0000,1
5849-50873-0012-2015,-0.5926,-0.7973,-0.6214,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0014-2017,-0.5826,-0.5903,-0.2524,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0016-2019,-0.3891,-0.5901,-0.5592,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0018-2021,-0.3892,-0.7006,-0.6228,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0020-2023,-0.5116,-0.5424,-0.6751,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0022-2025,-0.5752,-0.5752,-0.5752,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0024-2027,-0.1651,-0.3495,-0.0932,0.0500,0.0500,0.0500,0.0500,0.0000,1
5849-50873-0026-2029,-0.7638,-0.6547,-0.4364,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0028-2031,-0.4766,-0.4635,-0.4505,0.1250,0.1250,0.1250,0.1250,0.0000,1
5849-50873-0030-2033,-0.4201,-0.3641,-0.3081,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0032-2035,-0.4952,-0.0990,-0.4738,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0034-2037,-0.5192,-0.6982,-0.6982,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0036-2039,-0.4985,-0.5369,-0.4985,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50873-0038-2041,0.0998,-0.2979,-0.1530,0.1154,0.1154,0.1154,0.1154,0.1154,0
5849-50873-0040-2043,-0.3467,-0.6453,-0.6633,0.0392,0.0392,0.0392,0.0392,0.0196,1
5849-50873-0042-2045,-0.0428,-0.3911,-0.2338,0.0370,0.0370,0.0370,0.0370,0.0370,0
5849-50962-0001-2047,-0.1688,-0.7071,-0.6006,0.0625,0.0625,0.0625,0.0625,0.0000,1
5849-50962-0003-2049,-0.2109,-0.4953,-0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50962-0005-2051,-0.3192,-0.4483,-0.6470,0.0345,0.0345,0.0345,0.0345,0.0345,0
5849-50962-0007-2053,0.1085,-0.4935,-0.3254,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50962-0009-2055,-0.3679,-0.1351,0.1319,0.0370,0.0370,0.0370,0.0370,0.0370,0
5849-50962-0011-2057,-0.3581,-0.5941,-0.4934,0.0588,0.0000,0.0588,0.0000,0.0000,1
5849-50962-0013-2059,-0.5908,-0.2970,-0.4291,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50962-0015-2061,-0.3885,-0.5820,-0.4915,0.0455,0.0455,0.0455,0.0455,0.0455,0
5849-50962-0017-2063,-0.2356,-0.3716,-0.0538,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50962-0019-2065,-0.5477,-0.4108,-0.2739,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50962-0021-2067,0.2570,-0.3993,-0.0426,0.0588,0.0588,0.0588,0.0588,0.0000,1
5849-50962-0023-2069,-0.6370,-0.3466,-0.2046,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50962-0025-2071,-0.1296,-0.2031,-0.1966,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50963-0000-2073,0.0517,-0.8153,-0.5498,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50963-0002-2075,-0.3565,-0.2594,-0.2958,0.0556,0.0556,0.0556,0.0556,0.0278,1
5849-50963-0004-2077,-0.6360,-0.0586,-0.4770,0.1667,0.1667,0.1667,0.1667,0.1667,0
5849-50963-0006-2079,0.1371,-0.5913,-0.3733,0.1000,0.1000,0.1000,0.1000,0.0500,1
5849-50963-0008-2081,-0.0972,-0.3003,-0.1059,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50963-0010-2083,-0.3306,-0.8822,-0.7758,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50963-0012-2085,-0.3662,-0.4926,-0.7552,0.1429,0.1429,0.1429,0.1429,0.1429,0
5849-50964-0000-2087,-0.3413,-0.3566,0.0306,0.0588,0.0588,0.0588,0.0588,0.0000,1
5849-50964-0002-2089,-0.5424,-0.6551,-0.5352,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50964-0004-2091,-0.5781,-0.1424,-0.3840,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50964-0006-2093,-0.5186,-0.3565,-0.3587,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50964-0008-2095,-0.6034,-0.3879,-0.2945,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50964-0010-2097,-0.8189,-0.4956,-0.2730,0.0000,0.0000,0.0000,0.0000,0.0000,0
5849-50964-0012-2099,-0.4483,0.2395,0.1658,0.1579,0.1579,0.1579,0.1579,0.0526,1
6467-97061-0000-2101,-0.4126,-0.3770,-0.3566,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-97061-0002-2103,-0.5645,-0.3838,-0.4718,0.0588,0.0588,0.0588,0.0588,0.0588,0
6467-97061-0004-2105,-0.5332,-0.7975,-0.7395,0.1026,0.1026,0.1026,0.1026,0.0769,1
6467-97061-0006-2107,-0.6012,0.0125,-0.2505,0.2500,0.2500,0.2500,0.2500,0.1667,1
6467-97061-0008-2109,-0.7704,-0.6094,-0.5715,0.0250,0.0250,0.0250,0.0250,0.0250,0
6467-97061-0010-2111,-0.4415,-0.6884,-0.7424,0.0238,0.0238,0.0238,0.0238,0.0238,0
6467-97061-0012-2113,-0.0560,0.0560,0.2801,0.0526,0.0526,0.0526,0.0526,0.0526,0
6467-97061-0014-2115,-0.0891,-0.4522,-0.3664,0.0870,0.0870,0.0870,0.0870,0.0435,1
6467-97061-0016-2117,-0.3318,-0.1288,-0.0483,0.0625,0.0625,0.0625,0.0625,0.0625,0
6467-97061-0018-2119,-0.1910,-0.5838,-0.4456,0.0690,0.0690,0.0690,0.0690,0.0690,0
6467-97061-0020-2121,0.2851,-0.2524,-0.1309,0.3077,0.3077,0.3077,0.3077,0.2308,1
6467-97061-0022-2123,0.0776,-0.0586,-0.4912,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-97061-0024-2125,-0.1841,-0.0803,-0.3732,0.7500,0.7500,0.7500,0.7500,0.5000,1
6467-56885-0001-2127,-0.1021,-0.4113,-0.0603,0.1000,0.1000,0.1000,0.1000,0.1000,0
6467-56885-0003-2129,-0.2913,-0.7321,-0.6447,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-56885-0005-2131,-0.3716,-0.1059,-0.2701,0.1667,0.1667,0.1667,0.1667,0.0000,1
6467-56885-0007-2133,-0.5152,-0.6562,-0.6725,0.1111,0.1111,0.1111,0.1111,0.0000,1
6467-56885-0009-2135,-0.1676,-0.9740,-0.9530,0.0909,0.0000,0.0909,0.0000,0.0000,1
6467-56885-0011-2137,-0.4882,-0.7031,-0.4329,0.1579,0.1579,0.1579,0.1579,0.1053,1
6467-56885-0013-2139,-0.7245,-0.6967,-0.6133,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-56885-0015-2141,-0.5376,-0.8207,-0.7920,0.1111,0.1111,0.1111,0.1111,0.0000,1
6467-56885-0017-2143,-0.0342,-0.7140,-0.4680,0.0476,0.0476,0.0476,0.0476,0.0476,0
6467-94831-0001-2145,0.2188,-0.6330,-0.3689,0.2353,0.1176,0.2353,0.1176,0.1176,1
6467-94831-0003-2147,-0.2461,-0.5456,-0.3076,0.1250,0.1250,0.1250,0.1250,0.0000,1
6467-94831-0005-2149,-0.2913,-0.2913,-0.4078,1.0000,1.0000,1.0000,1.0000,0.5000,1
6467-94831-0007-2151,0.0285,-0.4217,-0.4106,0.7692,0.7692,0.7692,0.7692,0.6923,1
6467-94831-0009-2153,-0.4634,-0.4008,-0.7671,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0011-2155,-0.1150,-0.4985,-0.3068,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0013-2157,-0.2477,-0.3416,-0.4663,0.1053,0.1053,0.1053,0.1053,0.0526,1
6467-94831-0015-2159,-0.5553,-0.5926,-0.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0017-2161,-0.2086,-0.8532,-0.2585,0.1429,0.0000,0.0000,0.0000,0.0000,1
6467-94831-0019-2163,-0.2593,0.1750,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0021-2165,-0.1146,-0.6707,-0.5515,0.2857,0.1429,0.2857,0.1429,0.1429,1
6467-94831-0023-2167,-0.2953,-0.2953,-0.6774,0.3333,0.3333,0.3333,0.3333,0.3333,0
6467-94831-0025-2169,-0.3254,-0.4664,-0.3362,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0027-2171,-0.1376,-0.6881,-0.5691,0.1111,0.1111,0.1111,0.1111,0.1111,0
6467-94831-0029-2173,-0.4686,-0.3023,-0.2879,0.1429,0.1429,0.1429,0.1429,0.0000,1
6467-94831-0031-2175,-0.4991,-0.2805,-0.2940,0.1000,0.1000,0.1000,0.1000,0.1000,0
6467-94831-0033-2177,-0.1123,-0.4540,-0.4140,0.2222,0.2222,0.2222,0.2222,0.1111,1
6467-94831-0035-2179,-0.2330,-0.3787,-0.4777,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0037-2181,0.0000,0.2240,0.0560,0.3333,0.3333,0.3333,0.3333,0.3333,0
6467-94831-0039-2183,-0.3716,-0.3392,-0.5510,0.1667,0.1667,0.1667,0.1667,0.1667,0
6467-94831-0041-2185,-0.1551,-0.3361,-0.1948,0.0000,0.0000,0.0000,0.0000,0.0000,0
6467-94831-0043-2187,-0.2939,-0.8171,-0.6556,0.1538,0.0769,0.1538,0.0769,0.0769,1
6467-94831-0045-2189,-0.3903,-0.7925,-0.5736,0.1429,0.1429,0.1429,0.1429,0.0000,1
6467-62797-0001-2191,-0.2915,-0.5724,-0.5344,0.3333,0.3333,0.3333,0.3333,0.3000,1
6467-62797-0003-2193,0.1329,0.0745,0.1102,0.1053,0.1053,0.1053,0.1053,0.1053,0
6467-62797-0005-2195,-0.4165,-0.7801,-0.7428,0.1000,0.1000,0.1000,0.1000,0.0500,1
6467-62797-0007-2197,-0.3685,-0.6523,-0.5097,0.1972,0.1972,0.1972,0.1972,0.1831,1
8173-294714-0001-2199,-0.0469,-0.2344,-0.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0003-2201,-0.5510,-0.4235,-0.6482,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0005-2203,-0.3022,-0.6652,-0.8739,0.0357,0.0357,0.0357,0.0357,0.0000,1
8173-294714-0007-2205,-0.4405,-0.5380,-0.3598,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0009-2207,-0.4183,-0.8964,-0.4383,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0011-2209,-0.1763,-0.6325,-0.5706,0.0455,0.0455,0.0455,0.0455,0.0455,0
8173-294714-0013-2211,-0.4430,-0.4236,-0.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0015-2213,-0.3548,-0.6504,-0.4730,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0017-2215,-0.1075,-0.7150,-0.5307,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0019-2217,-0.6178,-0.6357,-0.4238,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0021-2219,-0.5928,-0.4937,-0.2796,0.0385,0.0385,0.0385,0.0385,0.0000,1
8173-294714-0023-2221,-0.5394,-0.4719,-0.0674,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0025-2223,-0.7007,-0.4671,-0.4129,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0027-2225,-0.4710,-0.5222,-0.3703,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0029-2227,-0.4797,-0.7995,-0.7675,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0031-2229,-0.4654,-0.6205,-0.3361,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0033-2231,0.1627,-0.4339,-0.2712,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0035-2233,0.0324,-0.6201,-0.1404,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0037-2235,-0.7006,-0.6228,-0.7006,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0039-2237,-0.7638,-0.5455,-0.3273,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0041-2239,-0.4946,-0.5120,-0.7095,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0043-2241,-0.3763,-0.5875,-0.1782,0.0667,0.0000,0.0667,0.0000,0.0000,1
8173-294714-0045-2243,-0.2657,-0.0886,-0.4207,0.0323,0.0323,0.0323,0.0323,0.0323,0
8173-294714-0047-2245,0.0531,-0.8566,-0.7459,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0049-2247,-0.2935,-0.5768,-0.4563,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0051-2249,-0.3545,-0.7089,-0.5156,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0053-2251,-0.0871,-0.6221,-0.3919,0.1176,0.1176,0.1176,0.1176,0.0588,1
8173-294714-0055-2253,-0.5688,-0.6533,-0.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0057-2255,-0.4062,-0.7544,-0.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0
8173-294714-0059-2257,-0.6093,-0.5570,-0.2205,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-245712-0000-2259,-0.3325,-0.2041,0.0356,0.0833,0.1667,0.0833,0.0833,0.0833,0
7697-245712-0002-2261,-0.1558,-0.5393,-0.6784,0.1053,0.1053,0.1053,0.1053,0.1053,0
7697-245712-0004-2263,-0.4593,0.1438,-0.2289,0.1538,0.2308,0.1538,0.1538,0.0769,1
7697-245712-0006-2265,-0.2071,-0.3797,-0.6213,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-245712-0008-2267,-0.3102,-0.5908,-0.4027,0.0833,0.0833,0.0833,0.0833,0.0417,1
7697-245712-0010-2269,-0.1172,-0.6193,-0.5105,0.1429,0.1429,0.1429,0.1429,0.1429,0
7697-245712-0012-2271,-0.1409,-0.5793,-0.7045,0.2500,0.2500,0.2500,0.2500,0.2500,0
7697-245712-0014-2273,-0.3758,-0.4431,-0.7609,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-245712-0016-2275,0.2141,-0.1447,-0.4689,0.2353,0.2353,0.2353,0.2353,0.1765,1
7697-245712-0018-2277,-0.4268,-0.5356,-0.3598,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-245712-0020-2279,-0.5777,-0.5843,-0.6039,0.1000,0.1000,0.1000,0.1000,0.1000,0
7697-245715-0001-2281,-0.6548,-0.8481,-0.8930,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-245715-0003-2283,-0.4406,-0.7411,-0.6278,0.0541,0.0541,0.0541,0.0541,0.0270,1
7697-105815-0001-2285,-0.1812,-0.3912,-0.2229,0.0833,0.0833,0.0833,0.0833,0.0833,0
7697-105815-0003-2287,-0.4398,-0.6232,-0.4296,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0005-2289,-0.5449,-0.2335,-0.2335,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0007-2291,-0.4456,-0.5297,-0.5545,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0009-2293,-0.7929,-0.8674,-0.6863,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0011-2295,-0.5041,-0.6974,-0.5459,0.0952,0.0952,0.0952,0.0952,0.0952,0
7697-105815-0013-2297,-0.4430,-0.7948,-0.4926,0.1000,0.1000,0.1000,0.1000,0.1000,0
7697-105815-0015-2299,-0.0222,-0.1714,0.1650,0.1739,0.1739,0.1739,0.1739,0.1739,0
7697-105815-0017-2301,-0.6577,0.0706,0.2081,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0019-2303,-0.5826,-0.7282,-0.3864,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0021-2305,-0.4583,-0.2533,-0.1583,0.2381,0.2381,0.2381,0.2381,0.1905,1
7697-105815-0023-2307,-0.2695,-0.8424,-0.5698,0.0889,0.0889,0.0889,0.0889,0.0889,0
7697-105815-0025-2309,-0.1749,-0.4602,-0.1579,0.0625,0.0625,0.0625,0.0625,0.0312,1
7697-105815-0027-2311,-0.1794,-0.3871,-0.4532,0.1111,0.1111,0.1111,0.1111,0.1111,0
7697-105815-0029-2313,0.3132,-0.1726,-0.2876,0.1333,0.1333,0.1333,0.1333,0.1111,1
7697-105815-0031-2315,0.0581,-0.5409,-0.3927,0.0588,0.0588,0.0588,0.0588,0.0588,0
7697-105815-0033-2317,-0.3787,-0.5321,-0.4991,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0035-2319,0.0931,-0.1706,-0.2120,0.1429,0.1429,0.1429,0.1429,0.1429,0
7697-105815-0037-2321,-0.4166,-0.6934,-0.7573,0.0606,0.0606,0.0606,0.0606,0.0303,1
7697-105815-0039-2323,-0.7472,-0.8096,-0.7746,0.0189,0.0189,0.0189,0.0189,0.0189,0
7697-105815-0041-2325,-0.4241,-0.7751,-0.7459,0.0667,0.0667,0.0667,0.0667,0.0667,0
7697-105815-0043-2327,-0.5423,0.0813,-0.1898,0.1724,0.1724,0.1724,0.1724,0.1724,0
7697-105815-0045-2329,-0.1085,-0.2169,-0.1175,0.1667,0.1667,0.1667,0.1667,0.1667,0
7697-105815-0047-2331,-0.1700,-0.2950,-0.0818,0.1818,0.0909,0.1818,0.0909,0.0909,1
7697-105815-0049-2333,-0.3835,-0.1917,-0.2684,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105815-0051-2335,0.0000,-0.3585,-0.2892,0.3103,0.3103,0.3103,0.3103,0.2759,1
7697-105815-0053-2337,-0.2240,-0.2801,0.1400,0.1250,0.1250,0.1250,0.1250,0.1250,0
7697-105817-0001-2339,-0.0901,-0.6694,-0.4441,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105817-0003-2341,-0.0754,-0.3191,-0.1587,0.0435,0.0435,0.0435,0.0435,0.0435,0
7697-105817-0005-2343,-0.4654,-0.4464,-0.4206,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105817-0007-2345,-0.2372,-0.1365,0.1109,0.0000,0.0000,0.0000,0.0000,0.0000,0
7697-105817-0009-2347,-0.0713,-0.6976,-0.7198,0.1364,0.1364,0.1364,0.1364,0.0909,1
7697-105817-0011-2349,-0.4357,-0.8416,-0.5611,0.1000,0.1000,0.1000,0.1000,0.0000,1
8288-274150-0001-2351,-0.4450,-0.3420,-0.4465,0.0278,0.0278,0.0278,0.0278,0.0278,0
8288-274150-0003-2353,-0.3889,-0.6266,-0.5281,0.0526,0.0526,0.0526,0.0526,0.0526,0
8288-274150-0005-2355,-0.4571,0.0626,0.2881,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274150-0007-2357,0.0692,-0.6970,-0.5334,0.0800,0.0800,0.0800,0.0800,0.0800,0
8288-274162-0000-2359,0.4039,-0.6857,-0.6857,0.1333,0.0333,0.1333,0.0333,0.0333,1
8288-274162-0002-2361,-0.2044,-0.5805,-0.7459,0.2222,0.2222,0.2222,0.2222,0.1111,1
8288-274162-0004-2363,-0.4602,-0.4602,-0.4602,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0006-2365,-0.4390,-0.7723,-0.7954,0.0526,0.0526,0.0526,0.0526,0.0000,1
8288-274162-0008-2367,-0.3308,-0.7880,-0.8020,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0010-2369,-0.6547,-0.3928,-0.1309,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0012-2371,-0.5000,-0.4000,-0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0014-2373,-0.2063,-0.3838,-0.3055,0.0667,0.0667,0.0667,0.0667,0.0667,0
8288-274162-0016-2375,-0.2917,-0.5207,-0.6482,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0018-2377,-0.0777,-0.1122,-0.0604,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0020-2379,-0.1599,-0.4382,-0.2175,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0022-2381,-0.2143,-0.2431,-0.0528,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0024-2383,-0.5657,-0.3649,-0.6276,0.2000,0.2000,0.2000,0.2000,0.2000,0
8288-274162-0026-2385,-0.5394,0.1348,0.2697,0.0000,0.2500,0.0000,0.0000,0.0000,0
8288-274162-0028-2387,-0.6290,-0.4717,-0.5241,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0030-2389,-0.4395,-0.7963,-0.7963,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0032-2391,-0.3013,-0.2929,-0.3013,0.0000,0.3333,0.0000,0.0000,0.0000,0
8288-274162-0034-2393,-0.0778,-0.6228,-0.5449,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0036-2395,-0.1954,-0.1567,-0.0542,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0038-2397,-0.5449,-0.3892,-0.3892,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0040-2399,-0.3695,-0.4720,-0.3966,0.0000,0.1250,0.0000,0.0000,0.0000,0
8288-274162-0042-2401,-0.1848,-0.3928,-0.6056,0.0833,0.0000,0.0833,0.0000,0.0000,1
8288-274162-0044-2403,-0.2585,-0.4602,-0.4671,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0046-2405,-0.6547,-0.4364,-0.6547,0.0000,0.1667,0.0000,0.0000,0.0000,0
8288-274162-0048-2407,-0.3013,-0.2259,-0.1841,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0050-2409,-0.4921,-0.6249,-0.7650,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0052-2411,-0.2435,-0.5535,-0.5314,0.0909,0.0909,0.0909,0.0909,0.0909,0
8288-274162-0054-2413,-0.4142,0.0480,0.2415,0.0909,0.0909,0.0909,0.0909,0.0455,1
8288-274162-0056-2415,-0.5774,-0.2474,0.0825,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0058-2417,0.0278,-0.4059,-0.3388,0.0526,0.0526,0.0526,0.0526,0.0000,1
8288-274162-0060-2419,-0.3263,-0.6402,-0.5454,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0062-2421,-0.6124,-0.6124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0064-2423,-0.5186,-0.4213,-0.2290,0.0000,0.0000,0.0000,0.0000,0.0000,0
8288-274162-0066-2425,-0.4120,-0.5745,-0.3888,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0001-2427,-0.3634,-0.4330,-0.4005,0.0233,0.0233,0.0233,0.0233,0.0000,1
3915-98647-0003-2429,-0.3835,-0.5752,-0.5369,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0005-2431,-0.5684,-0.7670,-0.9320,0.0204,0.0204,0.0204,0.0204,0.0204,0
3915-98647-0007-2433,-0.0686,-0.6659,-0.4505,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0009-2435,0.0776,-0.5567,-0.5688,0.0435,0.0435,0.0435,0.0435,0.0435,0
3915-98647-0011-2437,-0.3758,-0.6136,-0.6183,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0013-2439,-0.3388,-0.5892,-0.7332,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0015-2441,-0.3158,-0.7452,-0.5636,0.0732,0.0732,0.0732,0.0732,0.0732,0
3915-98647-0017-2443,-0.2446,-0.6983,-0.4538,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0019-2445,-0.3441,-0.5454,-0.6215,0.1000,0.1000,0.1000,0.1000,0.1000,0
3915-98647-0021-2447,-0.4928,-0.6152,-0.4038,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0023-2449,-0.4933,-0.5997,-0.3637,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0025-2451,-0.4648,-0.6252,-0.6809,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0027-2453,-0.2502,-0.6817,-0.5048,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0029-2455,-0.1071,-0.1808,-0.0753,0.0476,0.0476,0.0476,0.0476,0.0476,0
3915-98647-0031-2457,-0.2169,-0.8135,-0.4989,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-98647-0033-2459,-0.4475,-0.8086,-0.7995,0.0185,0.0185,0.0185,0.0185,0.0000,1
3915-98647-0035-2461,-0.3395,-0.2350,-0.4113,0.1111,0.1111,0.1111,0.1111,0.0000,1
3915-57461-0000-2463,-0.1917,-0.4218,-0.3835,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0002-2465,-0.1614,-0.8532,-0.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0004-2467,-0.4763,-0.8285,-0.7596,0.0156,0.0156,0.0156,0.0156,0.0156,0
3915-57461-0006-2469,-0.1473,-0.6393,-0.2550,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0008-2471,-0.6575,0.2505,0.3131,0.2857,0.4286,0.2857,0.2857,0.2857,0
3915-57461-0010-2473,-0.4339,-0.7321,-0.7321,0.0303,0.0303,0.0303,0.0303,0.0303,0
3915-57461-0012-2475,-0.4263,-0.8174,-0.5485,0.0625,0.0625,0.0625,0.0625,0.0312,1
3915-57461-0014-2477,-0.5520,-0.7778,-0.7129,0.0213,0.0213,0.0213,0.0213,0.0000,1
3915-57461-0016-2479,-0.4498,-0.7277,-0.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0018-2481,-0.3870,-0.6930,-0.7577,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0020-2483,-0.5857,-0.5181,0.0644,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0022-2485,-0.4213,-0.3306,-0.1059,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0024-2487,-0.5510,-0.4278,-0.5596,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0026-2489,-0.1221,-0.8218,-0.4588,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0028-2491,-0.0671,-0.6268,-0.3061,0.0000,0.0000,0.0000,0.0000,0.0000,0
3915-57461-0030-2493,-0.2387,-0.5820,-0.3682,0.0278,0.0278,0.0278,0.0278,0.0278,0
6267-65525-0001-2495,-0.1473,-0.6816,-0.6816,0.0400,0.0400,0.0400,0.0400,0.0000,1
6267-65525-0003-2497,-0.4339,-0.8135,-0.4067,0.0769,0.0769,0.0769,0.0769,0.0769,0
6267-65525-0005-2499,-0.4210,-0.6816,-0.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0
6267-65525-0007-2501,-0.2149,-0.8041,-0.8489,0.0588,0.0588,0.0588,0.0588,0.0588,0
